pct_mouse_click	screen_height	page_activity_duration	product_ean	pct_click_product_info	pct_scroll_move_duration	screen_width	pct_wild_mouse	ack	pct_scroll_move	pct_doubleclick	pct_click	user_id	wild_mouse_duration	browser_name	session_id	pct_rage_click	scroll_move_total_rel_distance	mouse_move_total_rel_distance	pct_scrandom	pct_input	pct_mouse_move	session_start	session_duration	total_load_time
7.90946	lower	8.43155	2623339369778	50.17767	12.80534	800	60.23153	1.00000	59.00975	5.43508	4.59856	1096	10.42124	other	706810	57.53550	7.56683	9.95780	35.78245	0.57329	7.34287	2023-05-16 22:31:14	23.97852	6.35421
13.01455	1024	8.07171	4530433571779	57.94089	11.76643	higher	61.62288	1.00000	45.35832	5.87754	7.33370	747	9.44529	mobile	879698	51.43604	6.82244	8.61890	47.03004	0.23709	5.27430	2023-01-10 23:30:32	127.56788	2.66192
12.29977	600	8.58021	4685546389893	49.91205	11.96208	800	48.93327	0.00000	71.69212	5.67489	8.03377	385	10.87808	mobile	988853	73.73251	9.16143	11.10990	52.97101	0.90935	7.88358	2019-03-03 04:21:21	162.52387	2.67182
5.26431	768	10.20944	4600594666246	51.65989	7.48026	1024	44.30424	0.00000	46.29652	10.21631	5.56019	483	8.89231	chrome	675096	42.69751	7.87664	8.90829	54.50056	0.14543	6.20206	2022-09-13 17:31:16	92.68952	4.53325
5.56273	1080	6.10419	1986521542917	80.93401	8.54864	1920	44.07224	0.00000	57.48820	7.89132	6.31326	1568	8.07154	edge	1467141	29.24007	8.54126	11.06682	21.90640	0.06877	7.10435	2021-10-15 19:40:07	124.17093	3.88706
8.22710	800	12.56137	6366282017001	32.39753	9.73083	lower	49.74050	1.00000	46.92267	5.36528	9.46211	1710	11.39579	edge	1042410	68.70104	6.78194	12.39295	53.80795	1.52816	5.70284	2022-01-03 05:20:38	241.29064	5.46236
10.56149	800	9.36559	2892825694209	39.52161	11.41617	lower	51.68007	1.00000	45.43663	6.87170	5.81900	792	8.83430	firefox	1162027	55.39862	8.75344	9.79501	42.59492	0.12578	6.99791	2021-03-27 13:06:32	140.19420	1.97533
13.65859	higher	12.02466	2940418083791	59.52973	10.53580	1920	46.47196	1.00000	50.29855	8.33729	5.70918	734	7.54175	chrome	773560	34.97073	7.57498	5.24094	44.98030	0.04529	9.87987	2020-06-29 04:29:38	158.71909	5.08904
9.67132	800	7.93755	7857563110966	56.66864	9.61317	1280	50.38193	1.00000	32.00304	5.21682	9.43851	2241	9.76521	edge	417436	52.67824	7.57494	10.44322	44.46058	0.31083	7.18607	2018-12-23 21:54:16	168.21009	4.46856
4.30142	600	7.69495	5886050798488	73.40862	7.54246	1280	45.93750	0.00000	31.78673	8.15510	6.69015	1335	8.28493	chrome	1357114	33.69472	6.83111	10.50644	46.48676	0.06842	7.45324	2022-03-01 00:27:33	220.37275	7.68573
5.96948	1080	9.96649	7718498066875	73.67238	6.88643	lower	50.93580	0.00000	42.94217	9.71648	7.00781	1073	8.62509	safari	1186388	48.39218	6.82998	9.40441	18.91023	0.10350	7.15465	2022-04-06 14:14:45	154.43511	1.08328
6.81430	higher	11.39731	6740826222647	32.63673	3.29598	1920	25.45520	0.00000	27.43400	11.37094	10.06862	1803	9.04580	edge	1389169	41.97522	7.75966	5.89342	33.82847	0.17840	10.55677	2019-06-27 06:41:33	116.11785	3.38174
9.12336	768	9.22230	8437663998375	69.46263	14.88802	1280	36.43013	1.00000	63.21460	4.99396	3.60818	1450	11.54369	chrome	995573	27.18801	8.65238	11.11923	37.72856	1.77041	6.98653	2020-09-15 18:54:06	309.06329	3.47670
7.27100	600	8.69157	8474030359216	38.06829	9.41030	800	44.78371	1.00000	51.05659	4.16827	9.36952	870	11.53439	mobile	723611	29.74246	5.78911	7.38766	53.87939	1.77342	7.70611	2018-12-08 14:37:44	257.66557	1.28681
6.39153	600	7.89203	5733914443001	69.69461	5.79844	1280	53.82722	0.00000	48.74056	8.11546	9.64886	1055	9.24462	other	440108	44.78082	7.29051	7.46542	22.80579	0.19513	6.98947	2020-09-15 12:13:15	45.48829	1.33154
10.28923	768	10.83848	0176219895000	49.54882	9.43905	1920	48.71350	1.00000	41.55182	6.45590	8.81678	1495	10.41241	chrome	685962	54.12764	7.77269	8.52790	47.13761	0.57483	6.26121	2020-05-17 19:47:16	92.64999	2.23188
6.64848	higher	9.08368	4289946702865	43.07374	8.20618	1920	68.72812	1.00000	43.46586	4.33947	10.47918	2012	10.29208	opera	1447036	64.21897	5.65156	10.02016	53.54472	0.51911	7.11417	2022-05-27 20:24:50	218.62844	5.08443
7.70810	lower	8.33581	7220035851542	46.45018	11.42492	1280	47.82829	1.00000	40.65700	5.68881	6.09433	1508	10.18755	other	134788	50.27607	7.06057	10.63728	52.10722	0.45346	7.72152	2020-03-22 19:22:16	182.30323	2.60844
4.80340	768	9.90799	9961223559342	30.41859	5.24722	1024	36.43364	0.00000	20.06925	8.58752	8.97575	1415	9.06974	other	1119584	32.03088	9.46823	6.94404	44.52906	0.17166	8.47581	2020-05-09 23:03:36	98.00726	4.08289
5.70318	600	8.77719	4534398910475	63.51087	7.93698	1366	45.66826	0.00000	28.75917	8.85002	6.06352	1588	8.22440	chrome	1456041	42.30424	9.51994	9.40374	32.95588	0.07954	8.65707	2019-03-22 07:42:25	166.56616	1.78605
8.48787	lower	7.29255	6695442751999	60.78626	7.42463	1280	60.37375	0.00000	69.41994	7.36937	8.83551	1518	9.59844	edge	700687	59.03057	7.50012	5.15688	36.74774	0.26742	7.32673	2022-11-09 17:44:23	73.44220	6.85363
7.68188	600	9.46820	1561684824959	44.83925	7.79126	1920	62.39302	1.00000	34.38457	5.54050	9.91949	2326	8.22572	edge	949656	52.12513	7.84704	10.92912	42.30162	0.08271	5.83832	2019-10-16 05:30:44	106.05669	2.13591
5.08520	1024	9.72192	8736303094447	54.93896	6.97567	1366	49.99292	0.00000	60.16547	7.18834	7.57915	1674	8.67394	chrome	1220938	48.96053	6.30066	5.90784	54.03214	0.12663	9.05068	2023-07-18 00:41:00	166.12256	3.37821
13.56366	1080	12.98846	8492741912117	57.02801	14.13722	1920	60.90097	1.00000	28.01683	6.29399	3.51024	1061	7.66529	firefox	726943	41.19868	7.42761	9.10026	45.92813	0.05956	6.47454	2020-12-25 11:27:55	141.32060	0.57771
7.89039	600	10.15788	9046254199733	46.59382	8.62073	1280	40.66963	1.00000	29.36702	5.20302	9.94171	1784	10.72205	chrome	911251	51.35883	10.32924	9.39117	35.14678	0.78670	7.44129	2019-08-15 04:25:27	133.77493	5.50661
9.82873	600	9.30240	6713650912022	56.70052	12.95893	1366	59.67372	1.00000	44.49931	6.10157	4.69445	544	9.43473	safari	510915	50.45290	7.27043	11.34124	31.54847	0.22852	7.65748	2023-05-31 17:11:50	16.40655	2.12390
5.70000	768	9.45853	5926523608842	42.96998	8.64533	800	73.29291	0.00000	40.33890	9.12108	6.33778	1353	10.66995	chrome	209332	68.38087	8.86584	10.92729	62.71259	0.74549	7.38217	2021-10-10 04:40:43	104.35233	2.13078
5.81025	600	5.53446	1504279453509	60.04522	6.38006	1920	19.20224	0.00000	62.44903	7.26259	9.72729	1847	10.08183	edge	954100	55.42955	8.30049	7.59518	68.66374	0.42157	8.17512	2021-09-14 00:28:18	234.35861	7.86373
6.98131	768	9.89840	5333635515119	64.87476	7.49246	1920	31.78218	1.00000	33.94280	5.46872	9.95486	471	9.74386	opera	1425690	51.79904	7.83311	7.75912	55.98392	0.29687	6.97445	2021-06-22 10:00:58	126.49782	2.07781
9.52708	1024	7.95281	6528106363910	28.20396	8.93733	1920	31.19521	1.00000	54.09735	5.48242	9.37732	369	9.03433	chrome	249951	26.76251	6.48231	8.93146	26.05802	0.17572	8.25002	2023-01-28 01:41:27	191.73876	0.83363
8.60959	lower	10.49472	6188782997559	18.65854	6.41963	1366	46.06220	1.00000	51.39709	7.38690	10.14664	1628	8.13225	mobile	224261	30.61055	8.26795	8.56033	38.66444	0.08980	7.17466	2021-07-03 01:10:44	151.59689	1.11195
7.81372	1080	8.62000	4902581171932	46.29760	4.12228	1366	62.22957	0.00000	59.55750	10.05411	10.16621	1807	8.72720	chrome	1144872	66.75962	8.68126	4.68699	30.54660	0.12407	6.80527	2019-06-05 19:57:25	17.79798	0.70073
9.33855	768	9.61250	4877193066511	33.28723	9.75871	1024	56.65289	1.00000	46.62348	6.76116	6.97339	1978	10.03988	firefox	78094	67.59557	5.19747	5.57422	53.32325	0.41703	8.31187	2023-01-18 00:18:53	179.44669	4.26556
7.32686	higher	7.79832	9307547483206	41.43010	13.42175	1920	58.63889	1.00000	28.93629	6.03577	3.90371	2072	11.68096	edge	1478136	45.26997	8.40199	11.02659	17.05852	2.03843	8.46474	2018-11-07 18:22:26	212.55414	2.59871
9.60739	768	10.99600	4846719573550	53.33938	8.07716	1920	59.71208	1.00000	51.30038	6.67509	9.95607	831	9.72236	chrome	1172234	45.44409	7.28298	9.55999	42.55982	0.30697	8.34439	2021-01-16 03:08:28	183.83097	2.58432
9.51703	800	11.72356	9149192917985	50.03421	8.81730	800	52.48245	1.00000	75.11654	6.43396	9.74408	2091	9.98803	chrome	765988	44.03899	7.42468	11.81410	39.65542	0.40983	7.50012	2019-08-06 21:24:54	101.04084	1.48341
6.93660	600	9.56283	5099216513515	51.04995	3.63771	1024	29.67539	0.00000	60.16646	10.94128	9.99785	357	9.77126	safari	1161173	49.64061	7.96139	4.12117	44.66873	0.31871	7.90516	2019-12-24 01:00:10	134.85359	1.73159
11.16467	1024	10.68528	0505986343542	76.83533	10.54943	1280	61.32141	1.00000	43.24228	6.27884	8.25450	1721	9.61508	edge	308859	53.08106	7.99333	11.34216	48.72672	0.27508	8.00261	2019-04-28 04:48:33	127.61221	10.29670
9.51131	higher	7.59781	1347844204096	47.66275	8.65232	800	55.25955	1.00000	59.50212	5.62839	9.19219	996	8.91546	edge	127127	38.51803	8.94464	7.15012	44.27072	0.13490	8.24728	2021-09-08 11:01:25	134.26324	1.59073
9.03186	768	9.86618	9319902081521	61.34002	7.95493	1280	26.29325	1.00000	55.00281	6.53686	9.81913	1726	9.29079	firefox	357988	62.12003	7.38500	9.71982	37.18599	0.20158	9.04497	2022-10-08 23:12:06	180.93544	3.48216
8.91295	lower	8.64608	2314102893698	33.88296	8.28405	1920	54.35001	1.00000	53.32612	5.68229	9.76847	2489	9.85023	chrome	753076	60.03044	8.03319	7.49856	50.94761	0.34675	7.26779	2020-02-28 20:29:40	50.32516	3.06735
9.50798	1080	8.21735	6914568707421	57.30140	8.50803	1280	24.54246	1.00000	44.10870	5.94486	9.29015	1638	7.64140	other	1492342	56.14088	6.95548	10.43760	63.12033	0.05723	7.45471	2022-03-14 14:20:53	179.09977	0.43187
7.91822	1024	8.37940	1587586517317	22.28043	9.37887	lower	49.29137	1.00000	33.46853	6.61053	7.27771	577	8.71563	safari	1131159	34.14166	9.72292	9.84630	18.27203	0.12760	6.05845	2022-11-20 06:58:21	75.64079	4.95789
11.82578	768	7.84101	4154535235980	56.46140	8.90853	1920	38.05973	1.00000	40.37878	7.06942	7.98880	1680	7.16334	chrome	881651	42.57888	7.60208	6.29075	25.43691	0.05134	7.88922	2021-03-08 03:40:36	167.50926	3.63123
10.85241	600	9.66273	3020712989193	68.39737	10.31679	1024	59.66682	1.00000	26.05193	5.88655	8.64556	2104	10.38707	mobile	1416531	49.34286	7.30799	9.50699	38.70813	0.56662	7.48375	2021-04-04 02:35:43	168.79877	5.08553
5.91665	768	8.31556	5297421273464	52.16884	5.12679	1366	46.30810	0.00000	42.31738	8.79084	9.80801	2088	9.43203	chrome	1299070	64.92393	7.77728	7.34152	35.32118	0.23741	6.32827	2020-05-02 07:08:31	91.95401	0.99878
6.16999	lower	10.13318	9377406110437	46.82910	7.14895	1366	40.18346	0.00000	33.18529	8.04199	7.57604	2474	9.41259	firefox	677687	42.00801	7.81132	5.95306	51.43439	0.22368	8.20480	2021-08-22 14:56:26	122.19859	3.06334
6.78531	higher	7.28310	6913403194150	44.82280	7.93846	800	52.30869	1.00000	47.26699	4.47683	10.39354	738	10.01105	mobile	1196846	47.24135	8.60774	8.53188	24.01487	0.39035	8.17643	2022-02-16 08:04:44	295.18195	4.01477
5.40424	1024	7.37293	3116938054378	53.74224	7.73390	800	57.20102	0.00000	25.40086	8.28720	6.75684	1679	8.03728	opera	1174914	60.28877	6.42734	10.35678	49.01911	0.07863	6.81761	2021-01-03 19:52:44	78.34435	5.01760
4.13410	800	9.17763	7547774530881	10.61516	6.45158	1024	37.27031	0.00000	70.16079	7.80986	8.28871	2123	10.26662	other	1481432	53.38257	8.03582	7.11634	39.93535	0.51330	7.21684	2022-10-23 04:48:55	222.95101	4.80366
5.65234	lower	9.05204	3763315328203	57.12494	7.22802	higher	53.02653	0.00000	37.79459	10.64374	6.13889	1965	9.07418	firefox	393713	62.66361	6.82440	10.15667	22.39269	0.16060	6.26346	2021-08-05 22:43:27	109.01613	1.13246
9.56256	1080	9.22775	0034793235080	63.40147	7.47877	1366	49.76695	1.00000	50.23182	7.24967	8.89038	2103	7.83020	mobile	1065082	55.80367	7.17410	6.71678	14.84847	0.05697	7.50394	2019-07-23 18:11:50	152.37637	11.39915
6.96506	lower	11.74365	6553574871605	48.88397	7.04159	800	50.92696	0.00000	51.33559	11.27435	5.96022	547	9.20849	chrome	481927	56.35143	8.58225	7.61407	44.10467	0.19526	9.17763	2021-01-11 05:14:21	82.07880	2.44569
9.06211	1080	9.58498	3593679964171	54.42097	10.37155	1366	65.55669	1.00000	49.92418	5.98541	6.38691	712	7.04167	edge	1199846	69.98663	7.03837	10.31646	39.32367	0.03311	8.48906	2022-10-29 15:47:32	147.08318	1.21525
8.12375	lower	8.16101	5959862980416	62.44208	10.17728	1280	69.13195	1.00000	36.67203	7.12053	6.82328	2311	9.90965	other	719601	41.85137	6.13250	11.21053	38.72255	0.35728	8.27101	2023-09-19 01:19:36	131.81967	1.66701
4.59254	1080	10.07937	0826723790239	45.12543	5.68407	1920	54.56551	0.00000	70.60292	7.13497	9.19178	2027	8.02674	edge	867597	64.20619	7.43622	8.13183	20.20398	0.06083	8.54964	2023-04-29 02:39:42	169.41936	1.52151
10.57551	768	11.62357	9666426889929	58.02479	11.86450	1920	57.91951	1.00000	46.83858	3.44529	7.02009	1574	7.51970	chrome	1223989	33.17429	6.92307	9.32096	28.55048	0.05233	6.54067	2018-11-26 19:12:21	113.17372	4.57510
4.72485	1024	7.59055	4228746065251	58.75640	8.14273	1920	29.43082	0.00000	45.01487	7.50724	7.09266	1941	9.36443	chrome	699663	60.27084	7.15909	10.55671	31.87492	0.21358	7.44123	2019-04-21 14:31:00	44.61912	3.10213
9.99652	1024	7.31731	6981805145766	58.40632	9.01233	1280	74.76350	0.00000	74.97554	5.42483	9.22347	302	7.93564	chrome	331336	66.89545	6.48229	9.49496	45.53825	0.06734	6.85099	2021-02-20 19:57:04	68.41563	0.67293
9.69044	600	9.27092	4207183700086	64.31791	11.25479	1920	43.08184	1.00000	52.57707	4.54238	8.58234	2261	11.61940	edge	1293546	50.69824	7.86838	10.18814	62.95023	1.89004	6.77753	2023-05-16 10:58:23	135.85087	5.34767
5.67272	800	9.44010	7697015853894	34.04485	3.13393	1280	50.46964	0.00000	30.02116	10.79985	10.59525	329	9.46944	firefox	192028	30.95048	8.36578	6.86504	49.81343	0.24353	6.67817	2019-03-24 11:57:17	186.46191	3.38721
10.12342	1080	10.81474	6058184769729	61.11692	8.47232	1024	42.62053	1.00000	31.80045	6.79084	9.08664	1536	8.57510	safari	588884	53.63713	7.96638	9.31761	46.03976	0.11053	6.75868	2021-06-02 15:55:05	130.06180	1.86211
8.76481	768	8.84532	5114127163052	44.58518	7.54596	1366	62.65110	1.00000	36.14109	6.10552	10.30766	1981	8.23451	chrome	348846	53.58856	7.59586	10.68927	50.64234	0.07952	8.83619	2023-01-06 07:01:49	116.24180	2.64829
9.12722	lower	9.47134	8172028401496	57.56080	11.60317	1920	66.17032	1.00000	43.68758	5.52471	6.34109	1613	10.25295	other	1361302	71.67170	6.91991	9.15126	41.77499	0.48929	7.54533	2020-01-02 19:42:11	71.95854	10.35024
7.23324	800	11.25485	5108671478342	53.98998	8.23591	1280	31.53755	1.00000	55.35090	10.63596	5.54512	2403	10.74672	edge	1029302	58.04251	9.34319	6.73597	59.49412	0.79491	7.73626	2022-05-05 17:10:08	211.32148	2.43846
7.23400	1024	9.85446	5042710349708	46.46359	4.81027	1920	47.59965	0.00000	50.50195	10.19677	9.25346	580	9.40173	safari	596249	48.55391	8.57950	5.06071	30.41182	0.20654	6.01555	2021-02-15 01:11:00	112.10007	5.23359
10.70692	lower	10.96683	3729150836884	58.27771	12.51446	1280	55.02241	1.00000	35.89265	5.47008	4.76991	1117	7.49223	edge	956284	50.02497	7.27180	9.16002	48.16983	0.05742	8.31681	2019-10-02 18:56:13	237.82672	3.79181
4.84411	1024	11.01446	1294500102091	75.52940	5.34539	1280	43.44354	0.00000	64.88903	10.03488	7.26247	2442	9.78805	chrome	1412633	45.75683	7.98783	3.14554	36.11265	0.32151	6.25437	2019-12-03 13:28:53	182.79619	3.93574
7.32964	1080	10.11214	6602267189418	65.16544	4.03376	lower	41.45504	1.00000	13.35864	9.68696	9.84979	909	7.52626	safari	862702	55.25070	8.63911	5.15633	11.29659	0.04910	8.02846	2022-06-11 17:47:00	156.26994	4.71116
11.04586	768	9.59191	5269780104192	46.07685	11.10030	1920	52.86859	1.00000	29.34839	5.38266	8.49205	1116	11.49790	safari	1176554	45.20607	7.68724	8.99012	42.87449	1.69452	7.63355	2022-04-30 06:05:17	110.00331	8.46997
10.40338	600	8.96633	8722010357548	28.94861	10.73850	lower	60.08693	1.00000	32.08785	5.11651	8.55700	1901	10.11862	chrome	1101273	30.95184	9.26683	10.36289	25.68536	0.43597	7.46084	2019-02-16 19:21:34	267.76448	4.64141
6.10273	1080	11.15967	5142952867869	37.31737	4.21188	1024	37.88329	0.00000	55.23792	10.65243	9.36734	1151	9.53852	opera	1417558	36.97943	6.64632	6.09606	64.66442	0.25969	8.99633	2019-09-21 01:30:09	222.77489	3.19861
14.52274	1024	13.19316	5396990042201	30.88327	13.42862	lower	41.81823	1.00000	41.24262	6.59594	4.47638	1599	7.64622	chrome	1427342	47.12563	7.50439	8.42625	37.92087	0.04655	6.67707	2023-04-09 20:42:14	288.15583	0.93212
11.40517	600	10.58972	7270279212449	60.29401	9.33081	higher	46.87427	1.00000	85.30953	7.09897	8.77370	609	8.44030	other	577562	44.30769	7.55749	11.23975	68.86322	0.09953	7.04570	2019-10-22 15:46:25	131.14348	5.57189
6.33167	600	7.50189	1930038616821	47.49211	8.20042	1366	53.11593	1.00000	40.46954	7.93384	7.26921	649	8.34374	other	815036	65.05204	6.41852	11.57186	49.27503	0.09955	7.88448	2021-07-16 12:52:05	122.95720	6.19690
9.43096	800	8.60825	8267188609896	66.86204	4.60934	1280	52.43583	0.00000	34.35082	9.85333	10.87261	292	8.95474	other	1394114	70.87074	7.42157	6.03123	45.55425	0.14504	8.19734	2019-03-22 02:13:14	119.46612	4.24288
8.13423	lower	7.39300	8988553882859	44.30648	4.93614	1920	51.13137	0.00000	58.44135	9.35010	10.45584	429	9.48710	chrome	611225	42.42608	5.88039	5.94600	31.81860	0.23937	7.58137	2020-09-20 06:49:55	117.22907	1.60526
5.12752	1024	10.45942	5654468089746	42.74612	4.68355	800	55.76726	0.00000	60.80155	8.83439	9.67355	1392	8.62766	chrome	844616	44.98751	7.50273	7.97311	33.72201	0.10522	6.36898	2020-12-30 21:05:24	215.89591	0.41491
9.76053	800	10.76549	2749491828288	60.45498	9.35564	800	40.76614	1.00000	79.03500	6.24312	8.91806	1472	9.52190	mobile	1479996	63.72722	8.34065	10.71246	66.73767	0.24824	8.03983	2022-10-30 19:46:02	137.91435	1.25712
8.19761	1080	8.61409	1524214726185	30.20758	1.60639	800	65.53761	0.00000	48.26810	13.13224	11.85317	1787	9.99555	chrome	362593	57.12547	8.57928	4.93171	37.11731	0.39105	7.59646	2023-02-08 12:06:11	161.35544	9.46424
8.86620	600	9.86493	1748294710890	48.83195	10.82700	1024	42.03717	1.00000	42.55310	6.17980	6.43896	1196	9.43054	edge	1408563	47.11749	7.78458	9.59007	43.11362	0.21203	7.92910	2020-02-05 17:48:30	195.41225	3.40793
7.81692	768	7.16959	0225206365085	25.22301	8.35778	1920	65.94437	1.00000	45.80969	4.68134	9.08431	2490	7.66413	chrome	1324005	71.74396	9.04747	7.94041	55.21801	0.04851	7.67963	2020-07-18 22:21:16	180.56001	1.43704
8.02141	higher	11.67619	5550821935500	57.70832	9.71713	lower	27.07862	0.00000	7.29757	9.73159	5.83154	1211	12.27056	opera	198760	54.78964	6.64567	8.85019	35.64440	3.64242	9.12113	2019-06-18 13:13:46	135.70302	6.45931
7.48954	1080	12.21465	2745811030911	24.56806	7.68959	800	49.69393	1.00000	53.89299	6.06229	10.30497	608	9.80716	mobile	1401501	36.15837	7.92749	11.58016	40.66413	0.33410	6.06497	2021-02-10 04:58:35	132.43462	9.24173
8.25003	1080	8.88938	6603249144036	53.26711	11.69555	higher	44.40433	1.00000	58.24432	3.76086	6.39718	210	8.78247	firefox	1373118	65.52126	8.87015	8.78833	69.68585	0.14072	8.37958	2019-09-07 16:51:25	86.46515	4.77787
7.10930	1080	7.85372	5673562456612	51.73530	7.70698	1366	54.92642	1.00000	48.35257	4.94863	10.35937	1503	9.80114	safari	574081	61.58303	9.60359	8.40681	57.33876	0.30901	7.27403	2019-09-26 19:23:24	179.50897	6.55353
9.21738	1080	9.55760	9811248829626	56.63310	11.37010	1280	33.90792	1.00000	33.16877	4.12581	8.97165	486	12.18710	edge	682564	60.40697	6.33017	11.21352	45.19411	3.35616	8.09749	2019-12-16 16:59:43	101.93542	1.96157
9.55941	1080	12.68394	8615074844645	60.91591	8.68254	1280	49.61119	1.00000	17.68610	6.72343	9.46424	550	9.67475	firefox	557311	38.51540	8.04766	11.39105	52.14642	0.29690	7.21320	2020-03-12 13:43:42	75.34862	3.01055
7.80084	800	11.12209	8303687943977	35.72126	6.53800	800	45.57916	1.00000	37.80639	6.81646	10.51551	147	9.85887	chrome	443147	35.66566	7.03923	7.50570	43.37340	0.32458	6.86685	2019-03-18 13:59:14	0.93061	1.77737
8.71600	800	9.89722	7812874676457	55.05189	10.36647	1920	57.24414	1.00000	41.73053	4.84317	8.04037	854	9.96021	chrome	387091	64.71916	6.42533	9.12092	50.45793	0.38607	7.71642	2023-03-16 21:26:15	180.66907	5.32509
7.45234	1080	10.44217	7811656734705	42.82022	4.38570	1280	54.85210	0.00000	24.92649	9.98146	9.62434	1487	8.59315	mobile	1302997	52.91244	7.81076	4.80392	52.64121	0.10169	7.47958	2020-09-16 12:53:58	149.32422	9.93904
8.84338	768	8.43578	0531674937502	39.56624	6.88747	lower	72.45673	1.00000	53.23753	6.80987	9.73366	1795	7.28145	firefox	1216147	54.13566	8.19965	8.27259	53.28869	0.04455	6.79167	2019-04-27 07:06:57	104.27538	1.59835
7.55120	1024	10.30604	9961619383131	61.00023	8.58736	1280	41.38271	0.00000	35.26795	10.37777	4.97212	300	8.32680	chrome	378107	48.27839	7.05000	9.18112	53.41935	0.10081	8.17183	2020-09-27 14:31:00	224.67262	3.52472
8.85916	higher	7.58675	7735893186625	46.53390	9.41008	1366	58.86811	1.00000	54.60362	8.07230	6.82106	426	8.93571	chrome	653493	46.49911	7.01385	10.18652	37.73882	0.16714	5.44855	2022-04-26 23:24:01	130.56851	6.50336
3.88934	1024	7.67977	0493837899983	29.89175	6.73829	1024	56.14553	0.00000	57.27156	8.20091	7.75868	816	8.66033	safari	1049555	54.54805	7.68488	11.11584	37.11903	0.11704	6.52505	2020-05-17 06:29:33	124.05591	6.45934
4.53057	1080	7.80775	9091403523525	39.85618	6.08270	1024	48.22971	0.00000	63.02212		8.33721	1640	8.30731	edge	598567	60.04771	6.55334	11.42925	51.33004	0.07918	8.27392	2022-08-17 21:51:45	8.91781	1.56212
9.51815	800	10.53154	8034505111666	69.60417	10.74150	800	40.69453	1.00000	40.43872	5.10719	8.60283	125	10.56444	chrome	1306937	51.96880	7.06162	11.87018	49.22351	0.67504	6.32619	2020-02-12 15:28:38	148.77846	1.42955
9.53211	1024	8.50940	9015421931834	70.21745	8.37205	1366	50.17844	1.00000	62.71023	6.05007	8.78730	214	7.44129	edge	790300	53.24257	6.70555	8.08610	40.41964	0.05714	9.59209	2021-09-21 17:07:17	129.93969	4.04178
10.26581	1080	10.34617	9228419462603	68.22552	11.92713	1280	57.90341	1.00000	39.69598	5.19771	5.69931	425	8.10392	edge	718645	37.26183	7.44109	8.82036	43.33425	0.07545	6.56508	2021-02-18 19:32:19	140.22706	2.92768
5.66253	lower	5.80192	0354138390633	63.71268	8.71266	1920	44.19177	0.00000	55.96048	6.77777	6.66997	1346	6.59160	edge	262907	49.73578	8.79324	12.57092	34.79276	0.04134	7.48347	2021-11-20 18:45:44	227.44035	1.62590
6.34414	1080	12.24604	6145922541072	37.33480	8.40409	1024	33.61300	1.00000	52.11955	5.20811	9.85514	2448	10.63548	edge	121962	38.90508	7.83809	11.66474	46.50431	0.73150	8.93485	2021-10-22 23:50:20	247.43426	5.88224
5.57694	1024	11.13945	4505643643097	38.75027	8.29399	lower	43.26094	0.00000	36.41410	10.53454	4.52406	816	9.99758	chrome	640290	38.44245	7.82372	7.16046	32.42568	0.38283	7.51370	2022-08-25 10:21:50	157.00950	3.89850
10.97354	600	9.07923	7731041786570	87.69831	10.23270	1366	66.56871	1.00000	34.38355	6.18254	8.18829	498	8.97374	edge	1336873	70.13854	7.59050	10.34348	38.34973	0.15308	7.13036	2022-04-19 10:58:41	105.02622	3.65688
8.45235	1080	9.15187	2980765273834	28.71785	9.29449	1280	31.43267	0.00000	71.23643	5.90067	8.22588	670	8.93747	firefox	200352	37.15781	5.84498	9.83914	54.03406	0.16334	8.68245	2019-06-07 05:19:00	70.03259	5.74568
8.74684	1024	8.78025	5480200552854	35.36655	9.82058	1024	53.76681	1.00000	45.29324	6.93452	6.90823	2294	9.00131	chrome	883995	61.40077	7.13191	9.43660	36.53023	0.15582	7.11130	2019-04-24 09:08:07	150.87833	9.78068
8.72668	higher	10.33380	2890964540715	38.30768	8.14994	1366	43.05614	1.00000	59.75073	6.11481	9.82473	1072	10.13067	mobile	1193866	62.52681	5.55304	8.54424	35.07535	0.43896	8.36321	2020-01-01 02:44:43	198.95143	0.94440
9.27118	1080	10.68413	7047998877323	28.35993	7.96250	1366	3.60368	0.00000	12.46061	11.11591	6.13980	606	8.79499	edge	965189	32.85289	6.79461	8.75674	52.18397	0.13121	7.70119	2021-10-20 14:35:11	167.62924	1.81343
10.34731	1024	7.09133	5537580182536	59.38533	7.20007	1024	43.14230	1.00000	25.97892	6.93949	9.09209	1142	6.25232	mobile	50985	51.95636	7.27679	6.06036	47.04784	0.03196	7.75671	2023-03-03 01:30:08	260.31179	2.79660
7.86021	768	9.63186	1875984993872	31.35883	9.74223	lower	50.23680	1.00000	66.20042	4.26449	9.81582	2145	11.16159	firefox	671912	43.66144	7.51749	11.23530	46.22956	1.20299		2020-03-04 21:19:36	248.87241	5.42757
8.42353	800	11.89808	2260712011192	61.25290	8.15101	higher	43.80479	1.00000	74.25698	6.60415	9.26269	1979	10.16253	safari	114391	46.93125	6.26602	8.44767	63.30620	0.45755	7.47350	2023-06-08 19:47:15	203.21069	0.99957
8.27419	600	7.43034	7994526555539	61.40445	11.20053	1280	56.05114	1.00000	49.57099	3.43377	8.90625	429	12.77893	edge	804539	61.00767	8.06851	8.22680	38.49334	6.04483	7.90653	2019-10-21 23:30:00	172.50458	1.02703
